Date,Price,Open,High,Low,Vol.,Change %
9/1/2015,12769,12692.00,12923.00,12692.00,318.89K,0.00%
9/3/2015,12692,12692.00,12692.00,12231.00,750.78K,-0.60%
9/4/2015,12462,12692.00,12692.00,12385.00,338.46K,-1.81%
9/7/2015,12385,12385.00,12462.00,12308.00,363.91K,-0.62%
9/8/2015,12538,12308.00,12538.00,12308.00,252.67K,1.24%
9/9/2015,12923,12615.00,13000.00,12615.00,312.66K,3.07%
9/10/2015,12923,12923.00,12923.00,12692.00,491.18K,0.00%
9/11/2015,12615,12846.00,12846.00,12615.00,234.61K,-2.38%
9/14/2015,12538,12692.00,12846.00,12538.00,94.33K,-0.61%
9/15/2015,12077,12462.00,12462.00,12077.00,1.07M,-3.68%
9/16/2015,12462,12077.00,12462.00,12077.00,810.11K,3.19%
9/17/2015,12308,12538.00,12538.00,12154.00,106.41K,-1.24%
9/18/2015,12538,12308.00,12923.00,12308.00,1.27M,1.87%
9/21/2015,12769,12538.00,12769.00,12538.00,304.94K,1.84%
9/22/2015,12846,12923.00,12923.00,12615.00,104.57K,0.60%
9/23/2015,12769,12846.00,12846.00,12538.00,316.08K,-0.60%
9/24/2015,12615,12692.00,12769.00,12615.00,194.39K,-1.21%
9/25/2015,12846,12769.00,12923.00,12615.00,466.67K,1.83%
9/28/2015,12538,12923.00,12923.00,12538.00,318.99K,-2.40%
9/29/2015,12538,12538.00,12769.00,12462.00,198.19K,0.00%
9/30/2015,12615,12538.00,12769.00,12538.00,524.95K,0.61%
10/1/2015,12769,12615.00,12769.00,12615.00,275.61K,1.22%
10/2/2015,12615,12769.00,12846.00,12615.00,315.42K,-1.21%
10/5/2015,12846,12615.00,12846.00,12538.00,144.26K,1.83%
10/6/2015,13000,13000.00,13000.00,12769.00,636.86K,1.20%
10/7/2015,13462,13154.00,13538.00,13077.00,1.58M,3.55%
10/8/2015,13846,13385.00,13846.00,13385.00,1.34M,2.85%
10/9/2015,13923,14000.00,14231.00,13923.00,886.82K,0.56%
10/12/2015,14000,13846.00,14077.00,13692.00,987.91K,0.55%
10/13/2015,13923,14000.00,14000.00,13846.00,559.30K,-0.55%
10/14/2015,13692,14000.00,14000.00,13692.00,663.31K,-1.66%
10/15/2015,13538,13923.00,13923.00,13538.00,984.56K,-1.12%
10/16/2015,14800,14500.00,15200.00,14000.00,1.69M,9.32%
10/19/2015,14700,14800.00,14900.00,14700.00,494.22K,-0.68%
10/20/2015,14200,14500.00,14600.00,14200.00,675.58K,-3.40%
10/21/2015,14100,14200.00,14400.00,14100.00,423.80K,-0.70%
10/22/2015,14400,14100.00,14700.00,14100.00,751.46K,2.13%
10/23/2015,14300,14500.00,14600.00,14300.00,176.09K,-0.69%
10/26/2015,14100,14500.00,14500.00,14100.00,434.05K,-1.40%
10/27/2015,13700,14000.00,14100.00,13600.00,836.20K,-2.84%
10/28/2015,13500,13700.00,13900.00,13500.00,534.76K,-1.46%
10/29/2015,13700,13500.00,13700.00,13100.00,1.05M,1.48%
10/30/2015,13600,13600.00,13700.00,13300.00,669.01K,-0.73%
11/2/2015,13200,13500.00,13500.00,13200.00,356.92K,-2.94%
11/3/2015,13200,13400.00,13400.00,13200.00,261.83K,0.00%
11/4/2015,13100,13200.00,13300.00,13100.00,364.34K,-0.76%
11/5/2015,12900,13100.00,13100.00,12900.00,376.87K,-1.53%
11/6/2015,12900,12900.00,13100.00,12900.00,303.76K,0.00%
11/9/2015,12900,13000.00,13000.00,12800.00,328.07K,0.00%
11/10/2015,12800,12900.00,12900.00,12700.00,384.38K,-0.78%
11/11/2015,12700,12800.00,12900.00,12700.00,192.84K,-0.78%
11/12/2015,12300,12400.00,12600.00,12200.00,700.99K,-3.15%
11/13/2015,12500,12300.00,12700.00,12300.00,348.77K,1.63%
11/16/2015,12500,12600.00,12700.00,12500.00,265.23K,0.00%
11/17/2015,12500,12500.00,12600.00,12400.00,218.50K,0.00%
11/18/2015,12300,12500.00,12500.00,12300.00,254.49K,-1.60%
11/19/2015,12200,12500.00,12500.00,12200.00,182.65K,-0.81%
11/20/2015,12300,12200.00,12400.00,12200.00,227.07K,0.82%
11/23/2015,12400,12300.00,12500.00,12300.00,468.32K,0.81%
11/24/2015,12300,12500.00,12500.00,12300.00,277.40K,-0.81%
11/25/2015,12100,12300.00,12300.00,12100.00,509.99K,-1.63%
11/26/2015,11800,12000.00,12000.00,11700.00,465.74K,-2.48%
11/27/2015,11700,11700.00,11800.00,11500.00,428.23K,-0.85%
11/30/2015,11000,11600.00,11600.00,10900.00,1.20M,-5.98%
12/1/2015,10900,11000.00,11200.00,10800.00,1.10M,-0.91%
12/2/2015,11200,10800.00,11200.00,10800.00,652.48K,2.75%
12/3/2015,11500,11200.00,11600.00,11200.00,883.16K,2.68%
12/4/2015,11400,11500.00,11600.00,11200.00,621.81K,-0.87%
12/7/2015,11000,11300.00,11400.00,11000.00,972.49K,-3.51%
12/8/2015,11400,11000.00,11400.00,10900.00,267.36K,3.64%
12/9/2015,10800,11300.00,11300.00,10800.00,1.88M,-5.26%
12/10/2015,11300,10900.00,11400.00,10900.00,954.00K,4.63%
12/11/2015,12000,11500.00,12000.00,11400.00,1.14M,6.19%
12/14/2015,11700,11900.00,11900.00,11500.00,669.64K,-2.50%
12/15/2015,11500,11600.00,11700.00,11400.00,462.54K,-1.71%
12/16/2015,11500,11500.00,11700.00,11300.00,898.85K,0.00%
12/17/2015,11600,11600.00,11800.00,11600.00,462.51K,0.87%
12/18/2015,11800,11500.00,11800.00,11500.00,3.80M,1.72%
12/21/2015,11700,11700.00,11800.00,11500.00,449.86K,-0.85%
12/22/2015,11900,11600.00,11900.00,11600.00,1.12M,1.71%
12/23/2015,11800,11900.00,11900.00,11600.00,560.75K,-0.84%
12/24/2015,11600,11800.00,11900.00,11600.00,306.94K,-1.69%
12/25/2015,11700,11600.00,11700.00,11500.00,436.18K,0.86%
12/28/2015,11700,11700.00,11900.00,11600.00,623.43K,0.00%
12/29/2015,12000,11700.00,12300.00,11600.00,1.10M,2.56%
12/30/2015,12600,12100.00,12600.00,12000.00,1.41M,5.00%
12/31/2015,13100,12600.00,13100.00,12300.00,3.53M,3.97%
1/4/2016,12600,12700.00,12800.00,12300.00,1.13M,-3.82%
1/5/2016,12300,12600.00,12600.00,12300.00,332.49K,-2.38%
1/6/2016,12800,12400.00,12900.00,12400.00,1.27M,4.07%
1/7/2016,12600,12700.00,12800.00,12400.00,835.46K,-1.56%
1/8/2016,12600,12600.00,12700.00,12300.00,452.54K,0.00%
1/11/2016,12300,12600.00,12700.00,12300.00,470.19K,-2.38%
1/12/2016,12500,12400.00,12500.00,12200.00,229.76K,1.63%
1/13/2016,12400,12500.00,12600.00,12300.00,158.62K,-0.80%
1/14/2016,11900,11900.00,12200.00,11800.00,493.35K,-4.03%
1/15/2016,11100,11800.00,11900.00,11100.00,1.42M,-6.72%
1/18/2016,10700,10600.00,11100.00,10600.00,591.70K,-3.60%
1/19/2016,11200,10800.00,11300.00,10800.00,308.31K,4.67%
1/20/2016,10900,11200.00,11300.00,10900.00,366.49K,-2.68%
1/21/2016,10600,10800.00,11300.00,10600.00,736.54K,-2.75%
1/22/2016,10900,10800.00,10900.00,10600.00,382.12K,2.83%
1/25/2016,11600,10900.00,11600.00,10900.00,494.38K,6.42%
1/26/2016,11100,11300.00,11400.00,11100.00,433.64K,-4.31%
1/27/2016,11200,11300.00,11500.00,11200.00,300.19K,0.90%
1/28/2016,11300,11200.00,11700.00,11200.00,201.13K,0.89%
1/29/2016,11300,11300.00,11500.00,11200.00,468.47K,0.00%
2/1/2016,11200,11300.00,11400.00,11200.00,323.24K,-0.88%
2/2/2016,11100,11200.00,11300.00,11100.00,153.23K,-0.89%
2/3/2016,11100,11100.00,11100.00,10900.00,362.66K,0.00%
2/4/2016,11200,11100.00,11200.00,11000.00,274.83K,0.90%
2/5/2016,11200,11200.00,11200.00,11100.00,333.12K,0.00%
2/15/2016,11000,11000.00,11200.00,10800.00,582.47K,-1.79%
2/16/2016,10900,10900.00,11000.00,10900.00,716.69K,-0.91%
2/17/2016,10600,10900.00,10900.00,10600.00,1.64M,-2.75%
2/18/2016,11000,10600.00,11100.00,10600.00,697.25K,3.77%
2/19/2016,11000,10800.00,11100.00,10800.00,781.90K,0.00%
2/22/2016,10800,10900.00,11000.00,10800.00,876.22K,-1.82%
2/23/2016,10900,10900.00,11000.00,10800.00,554.12K,0.93%
2/24/2016,11200,10800.00,11400.00,10800.00,1.36M,2.75%
2/25/2016,11100,11300.00,11400.00,11000.00,540.62K,-0.89%
2/26/2016,11200,11100.00,11200.00,11000.00,278.10K,0.90%
2/29/2016,11000,11200.00,11200.00,11000.00,469.13K,-1.79%
3/1/2016,10900,11000.00,11100.00,10900.00,398.35K,-0.91%
3/2/2016,11100,11000.00,11100.00,10900.00,425.70K,1.83%
3/3/2016,11000,11200.00,11200.00,11000.00,226.03K,-0.90%
3/4/2016,11000,11000.00,11100.00,10900.00,423.30K,0.00%
3/7/2016,11000,11000.00,11000.00,10900.00,420.86K,0.00%
3/8/2016,10900,10900.00,11000.00,10900.00,371.22K,-0.91%
3/9/2016,10900,11000.00,11000.00,10800.00,227.82K,0.00%
3/10/2016,10900,10900.00,11000.00,10800.00,130.41K,0.00%
3/11/2016,11000,10900.00,11000.00,10800.00,113.11K,0.92%
3/14/2016,11000,11000.00,11000.00,10800.00,219.32K,0.00%
3/15/2016,10800,10900.00,10900.00,10800.00,424.58K,-1.82%
3/16/2016,10700,10800.00,10800.00,10700.00,617.34K,-0.93%
3/17/2016,10800,10900.00,10900.00,10800.00,335.97K,0.93%
3/18/2016,10400,10800.00,10900.00,10400.00,6.77M,-3.70%
3/21/2016,10600,10600.00,10700.00,10600.00,298.81K,1.92%
3/22/2016,10600,10700.00,10700.00,10500.00,385.61K,0.00%
3/23/2016,10600,10500.00,10600.00,10400.00,1.07M,0.00%
3/24/2016,10300,10500.00,10600.00,10300.00,1.20M,-2.83%
3/25/2016,10400,10400.00,10400.00,10300.00,467.99K,0.97%
3/28/2016,10300,10400.00,10500.00,10300.00,383.97K,-0.96%
3/29/2016,10100,10300.00,10400.00,10100.00,912.29K,-1.94%
3/30/2016,10300,10100.00,10400.00,10100.00,830.71K,1.98%
3/31/2016,10300,10200.00,10400.00,10100.00,689.55K,0.00%
4/1/2016,10300,10300.00,10300.00,10100.00,551.56K,0.00%
4/4/2016,10300,10300.00,10300.00,10100.00,390.14K,0.00%
4/5/2016,10200,10200.00,10300.00,10100.00,351.88K,-0.97%
4/6/2016,10300,10200.00,10300.00,10100.00,570.66K,0.98%
4/7/2016,10100,10300.00,10300.00,10100.00,623.36K,-1.94%
4/8/2016,10100,10200.00,10200.00,10100.00,417.32K,0.00%
4/11/2016,10100,10100.00,10200.00,10000.00,551.25K,0.00%
4/12/2016,10100,10100.00,10200.00,9900.00,1.09M,0.00%
4/13/2016,10200,10100.00,10300.00,9900.00,1.44M,0.99%
4/14/2016,10200,10100.00,10300.00,10100.00,485.66K,0.00%
4/15/2016,10100,10200.00,10200.00,10100.00,125.18K,-0.98%
4/19/2016,10000,10100.00,10100.00,10000.00,240.70K,-0.99%
4/20/2016,10000,10000.00,10100.00,9900.00,1.29M,0.00%
4/21/2016,10200,9900.00,10400.00,9900.00,2.32M,2.00%
4/22/2016,10200,10100.00,10300.00,10100.00,318.70K,0.00%
4/25/2016,10300,10100.00,10300.00,10100.00,805.78K,0.98%
4/26/2016,10200,10200.00,10400.00,10200.00,696.46K,-0.97%
4/27/2016,10200,10200.00,10200.00,10100.00,378.11K,0.00%
4/28/2016,10300,10100.00,10400.00,10100.00,1.20M,0.98%
4/29/2016,10300,10300.00,10400.00,10200.00,339.90K,0.00%
5/4/2016,10200,10200.00,10300.00,10200.00,294.08K,-0.97%
5/5/2016,10300,10200.00,10300.00,10200.00,240.49K,0.98%
5/6/2016,10300,10200.00,10400.00,10200.00,470.69K,0.00%
5/9/2016,10300,10200.00,10400.00,10200.00,389.82K,0.00%
5/10/2016,10400,10400.00,10400.00,10200.00,203.08K,0.97%
5/11/2016,10300,10300.00,10400.00,10300.00,324.07K,-0.96%
5/12/2016,11000,10300.00,11000.00,10300.00,1.93M,6.80%
5/13/2016,11700,11300.00,11700.00,11200.00,2.67M,6.36%
5/16/2016,12100,12400.00,12400.00,11900.00,3.43M,3.42%
5/17/2016,12700,12000.00,12900.00,11700.00,4.43M,4.96%
5/18/2016,12600,12600.00,13000.00,12600.00,2.68M,-0.79%
5/19/2016,12400,12500.00,12600.00,12300.00,1.27M,-1.59%
5/20/2016,11900,12200.00,12300.00,11800.00,2.79M,-4.03%
5/23/2016,11700,11900.00,12200.00,11700.00,1.56M,-1.68%
5/24/2016,11500,11800.00,11900.00,11500.00,1.51M,-1.71%
5/25/2016,11200,11600.00,11700.00,11200.00,1.36M,-2.61%
5/26/2016,11000,11300.00,11600.00,10900.00,2.14M,-1.79%
5/27/2016,11300,11000.00,11300.00,10800.00,795.40K,2.73%
5/30/2016,11100,11300.00,11300.00,11100.00,975.50K,-1.77%
5/31/2016,11000,11100.00,11300.00,11000.00,1.72M,-0.90%
6/1/2016,11100,11100.00,11200.00,11000.00,532.22K,0.91%
6/2/2016,11200,11100.00,11300.00,11000.00,578.72K,0.90%
6/3/2016,11300,11200.00,11300.00,11000.00,1.55M,0.89%
6/6/2016,12000,11300.00,12000.00,11100.00,2.08M,6.19%
6/7/2016,11900,12200.00,12300.00,11900.00,1.46M,-0.83%
6/8/2016,12100,11800.00,12200.00,11700.00,1.69M,1.68%
6/9/2016,12100,12000.00,12100.00,11900.00,1.42M,0.00%
6/10/2016,11500,12100.00,12100.00,11500.00,915.68K,-4.96%
6/13/2016,11800,11700.00,11900.00,11400.00,2.04M,2.61%
6/14/2016,11800,11900.00,11900.00,11700.00,352.49K,0.00%
6/15/2016,11700,11800.00,11800.00,11500.00,715.86K,-0.85%
6/16/2016,11600,11700.00,11800.00,11600.00,810.60K,-0.85%
6/17/2016,11300,11500.00,11800.00,11300.00,2.16M,-2.59%
6/20/2016,11300,11500.00,11500.00,11300.00,801.82K,0.00%
6/21/2016,11500,11400.00,11500.00,11200.00,1.03M,1.77%
6/22/2016,11500,11500.00,11700.00,11400.00,689.77K,0.00%
6/23/2016,11500,11500.00,11600.00,11400.00,340.14K,0.00%
6/24/2016,11300,11500.00,11500.00,10700.00,1.95M,-1.74%
6/27/2016,11300,11100.00,11400.00,10900.00,731.26K,0.00%
6/28/2016,11300,11200.00,11400.00,11100.00,556.28K,0.00%
6/29/2016,11400,11300.00,11500.00,11300.00,412.93K,0.88%
6/30/2016,11300,11300.00,11500.00,11200.00,684.52K,-0.88%
7/1/2016,11300,11300.00,11400.00,11100.00,504.63K,0.00%
7/4/2016,11300,11400.00,11400.00,11200.00,519.11K,0.00%
7/5/2016,11400,11300.00,11600.00,11200.00,1.17M,0.88%
7/6/2016,11300,11300.00,11400.00,11200.00,358.40K,-0.88%
7/7/2016,11200,11300.00,11400.00,11200.00,349.12K,-0.88%
7/8/2016,11200,11200.00,11300.00,11000.00,1.05M,0.00%
7/11/2016,11200,11200.00,11300.00,11000.00,713.94K,0.00%
7/12/2016,11200,11100.00,11200.00,11000.00,501.66K,0.00%
7/13/2016,11500,11100.00,11700.00,11100.00,2.04M,2.68%
7/14/2016,11500,11500.00,11700.00,11400.00,1.86M,0.00%
7/15/2016,11900,11600.00,12300.00,11600.00,4.12M,3.48%
7/18/2016,12100,11900.00,12100.00,11900.00,1.14M,1.68%
7/19/2016,11600,12100.00,12200.00,11500.00,1.12M,-4.13%
7/20/2016,11200,11400.00,11500.00,11100.00,1.97M,-3.45%
7/21/2016,11300,11200.00,11500.00,11200.00,616.45K,0.89%
7/22/2016,11100,11300.00,11300.00,11000.00,1.03M,-1.77%
7/25/2016,11000,11200.00,11200.00,11000.00,558.16K,-0.90%
7/26/2016,11200,11000.00,11200.00,11000.00,383.56K,1.82%
7/27/2016,11200,11100.00,11300.00,11100.00,669.57K,0.00%
7/28/2016,11200,11200.00,11200.00,11000.00,750.12K,0.00%
7/29/2016,11300,11000.00,11300.00,11000.00,1.19M,0.89%
8/1/2016,11200,11300.00,11300.00,11100.00,406.67K,-0.88%
8/2/2016,11100,11100.00,11200.00,10900.00,821.38K,-0.89%
8/3/2016,11000,11000.00,11100.00,10800.00,416.39K,-0.90%
8/4/2016,10500,10900.00,11000.00,10500.00,810.52K,-4.55%
8/5/2016,11000,10600.00,11000.00,10500.00,2.05M,4.76%
8/8/2016,10900,10500.00,10900.00,10500.00,869.10K,-0.91%
8/9/2016,10700,10900.00,10900.00,10700.00,190.36K,-1.83%
8/10/2016,10800,10800.00,10900.00,10700.00,165.58K,0.93%
8/11/2016,10900,10800.00,10900.00,10700.00,359.55K,0.93%
8/12/2016,10900,10900.00,11000.00,10700.00,406.78K,0.00%
8/15/2016,10900,10700.00,11000.00,10700.00,320.47K,0.00%
8/16/2016,10700,10800.00,10900.00,10700.00,244.02K,-1.83%
8/17/2016,10800,10700.00,10800.00,10600.00,774.79K,0.93%
8/18/2016,10600,10800.00,10900.00,10600.00,258.77K,-1.85%
8/19/2016,10600,10600.00,10700.00,10500.00,619.85K,0.00%
8/22/2016,10600,10700.00,10700.00,10500.00,108.92K,0.00%
8/23/2016,10500,10500.00,10600.00,10500.00,108.64K,-0.94%
8/24/2016,10500,10500.00,10600.00,10500.00,153.67K,0.00%
8/25/2016,10300,10400.00,10500.00,10300.00,217.98K,-1.90%
8/26/2016,10500,10500.00,10600.00,10400.00,190.48K,1.94%
8/29/2016,10500,10500.00,10600.00,10500.00,226.79K,0.00%
8/30/2016,10500,10500.00,10600.00,10400.00,200.23K,0.00%
8/31/2016,10400,10400.00,10500.00,10400.00,195.10K,-0.95%
9/1/2016,10200,10500.00,10500.00,10100.00,1.04M,-1.92%
9/5/2016,10000,10200.00,10300.00,10000.00,1.42M,-1.96%
9/6/2016,10200,10000.00,10200.00,10000.00,700.13K,2.00%
9/7/2016,10000,10200.00,10200.00,9900.00,741.35K,-1.96%
9/8/2016,9900,10000.00,10100.00,9900.00,1.08M,-1.00%
9/9/2016,9900,10000.00,10000.00,9700.00,2.50M,0.00%
9/12/2016,10000,10000.00,10200.00,9880.00,3.97M,1.01%
9/13/2016,9990,10000.00,10000.00,9910.00,742.30K,-0.10%
9/14/2016,10100,9990.00,10100.00,9900.00,1.38M,1.10%
9/15/2016,10100,10000.00,10100.00,9920.00,1.62M,0.00%
9/16/2016,9400,10050.00,10050.00,9400.00,9.56M,-6.93%
9/19/2016,9870,9600.00,9900.00,9600.00,317.77K,5.00%
9/20/2016,9790,9890.00,9890.00,9590.00,337.86K,-0.81%
9/21/2016,9520,9590.00,9630.00,9490.00,995.76K,-2.76%
9/22/2016,9600,9510.00,9690.00,9450.00,797.07K,0.84%
9/23/2016,9500,9520.00,9680.00,9500.00,315.76K,-1.04%
9/26/2016,9410,9500.00,9560.00,9400.00,402.32K,-0.95%
9/27/2016,9430,9400.00,9500.00,9400.00,391.30K,0.21%
9/28/2016,9430,9430.00,9650.00,9420.00,452.56K,0.00%
9/29/2016,9390,9430.00,9490.00,9350.00,737.21K,-0.42%
9/30/2016,9320,9360.00,9390.00,9300.00,644.36K,-0.75%
10/3/2016,9200,9320.00,9390.00,9050.00,1.06M,-1.29%
10/4/2016,9150,9200.00,9250.00,9100.00,606.21K,-0.54%
10/5/2016,9350,9100.00,9400.00,9100.00,570.61K,2.19%
10/6/2016,9610,9350.00,9680.00,9350.00,882.20K,2.78%
10/7/2016,9530,9610.00,9610.00,9500.00,456.54K,-0.83%
10/10/2016,9370,9550.00,9550.00,9330.00,408.88K,-1.68%
10/11/2016,9250,9300.00,9330.00,9190.00,402.85K,-1.28%
10/12/2016,9220,9210.00,9340.00,9180.00,477.06K,-0.32%
10/13/2016,9200,9230.00,9250.00,9200.00,559.87K,-0.22%
10/14/2016,9210,9190.00,9330.00,9190.00,1.21M,0.11%
10/17/2016,9220,9200.00,9330.00,9200.00,838.92K,0.11%
10/18/2016,9240,9220.00,9270.00,9210.00,246.24K,0.22%
10/19/2016,9480,9230.00,9590.00,9230.00,1.11M,2.60%
10/20/2016,9320,9490.00,9520.00,9320.00,759.31K,-1.69%
10/21/2016,9250,9270.00,9300.00,9220.00,608.32K,-0.75%
10/24/2016,9200,9250.00,9250.00,9200.00,622.26K,-0.54%
10/25/2016,9100,9200.00,9290.00,9100.00,500.80K,-1.09%
10/26/2016,9020,9100.00,9160.00,9020.00,574.06K,-0.88%
10/27/2016,8950,9020.00,9060.00,8950.00,905.43K,-0.78%
10/28/2016,8870,9000.00,9000.00,8870.00,508.88K,-0.89%
10/31/2016,8820,8800.00,8860.00,8760.00,687.48K,-0.56%
11/1/2016,8500,8700.00,8800.00,8450.00,877.76K,-3.63%
11/2/2016,8250,8400.00,8490.00,8210.00,484.87K,-2.94%
11/3/2016,8240,8250.00,8300.00,8230.00,270.17K,-0.12%
11/4/2016,8380,8260.00,8410.00,8260.00,182.49K,1.70%
11/7/2016,8420,8350.00,8600.00,8350.00,316.17K,0.48%
11/8/2016,8430,8500.00,8500.00,8390.00,245.02K,0.12%
11/9/2016,8250,8300.00,8430.00,8010.00,372.69K,-2.14%
11/10/2016,8400,8300.00,8430.00,8300.00,303.51K,1.82%
11/11/2016,8240,8390.00,8400.00,8240.00,224.93K,-1.90%
11/14/2016,8010,8240.00,8240.00,7950.00,1.19M,-2.79%
11/15/2016,8100,8050.00,8100.00,7800.00,480.17K,1.12%
11/16/2016,8100,8010.00,8180.00,8010.00,255.98K,0.00%
11/17/2016,7910,8100.00,8100.00,7910.00,844.06K,-2.35%
11/18/2016,7880,7990.00,7990.00,7800.00,531.21K,-0.38%
11/21/2016,8300,7880.00,8300.00,7880.00,930.63K,5.33%
11/22/2016,8270,8250.00,8350.00,8000.00,633.53K,-0.36%
11/23/2016,8270,8260.00,8300.00,8230.00,349.76K,0.00%
11/24/2016,8220,8270.00,8290.00,8100.00,642.57K,-0.60%
11/25/2016,8100,8220.00,8220.00,8060.00,153.50K,-1.46%
11/28/2016,7800,8020.00,8020.00,7770.00,1.98M,-3.70%
11/29/2016,7800,7860.00,7860.00,7450.00,2.26M,0.00%
11/30/2016,7500,7700.00,7700.00,7380.00,2.39M,-3.85%
12/1/2016,7550,7500.00,7620.00,7500.00,939.85K,0.67%
12/2/2016,7740,7550.00,7800.00,7520.00,940.35K,2.52%
12/5/2016,7500,7610.00,7640.00,7450.00,841.52K,-3.10%
12/6/2016,7510,7500.00,7540.00,7360.00,1.08M,0.13%
12/7/2016,7400,7520.00,7820.00,7400.00,1.86M,-1.46%
12/8/2016,7910,7500.00,7910.00,7470.00,1.94M,6.89%
12/9/2016,7800,7910.00,7910.00,7710.00,769.32K,-1.39%
12/12/2016,7610,7540.00,7790.00,7540.00,1.24M,-2.44%
12/13/2016,7620,7610.00,7660.00,7600.00,1.35M,0.13%
12/14/2016,7900,7640.00,7900.00,7640.00,5.86M,3.67%
12/15/2016,8000,7950.00,8410.00,7850.00,3.49M,1.27%
12/16/2016,8200,8000.00,8260.00,7990.00,20.94M,2.50%
12/19/2016,8420,8200.00,8480.00,8200.00,1.90M,2.68%
12/20/2016,8400,8410.00,8470.00,8310.00,1.69M,-0.24%
12/21/2016,8260,8340.00,8370.00,8250.00,2.30M,-1.67%
12/22/2016,8200,8250.00,8250.00,8060.00,1.29M,-0.73%
12/23/2016,8340,8140.00,8540.00,8100.00,2.05M,1.71%
12/26/2016,8350,8440.00,8500.00,8350.00,1.22M,0.12%
12/27/2016,8600,8320.00,8600.00,8200.00,3.00M,2.99%
12/28/2016,9100,8650.00,9100.00,8600.00,3.73M,5.81%
12/29/2016,9400,9140.00,9400.00,9040.00,6.53M,3.30%
12/30/2016,9450,9300.00,9540.00,9150.00,9.64M,0.53%
1/3/2017,8790,9160.00,9300.00,8790.00,4.99M,-6.98%
1/4/2017,8200,8610.00,8780.00,8200.00,3.36M,-6.71%
1/5/2017,8580,8450.00,8650.00,8450.00,1.29M,4.63%
1/6/2017,8780,8550.00,9140.00,8550.00,2.70M,2.33%
1/9/2017,8990,8660.00,9080.00,8640.00,3.04M,2.39%
1/10/2017,9000,8920.00,9100.00,8900.00,1.23M,0.11%
1/11/2017,9030,8970.00,9070.00,8960.00,1.35M,0.33%
1/12/2017,9040,9030.00,9070.00,9000.00,1.80M,0.11%
1/13/2017,8950,9060.00,9060.00,8930.00,2.02M,-1.00%
1/16/2017,8960,8950.00,8970.00,8700.00,1.29M,0.11%
1/17/2017,9240,8810.00,9300.00,8810.00,2.35M,3.13%
1/18/2017,9450,9280.00,9530.00,9250.00,4.60M,2.27%
1/19/2017,9590,9460.00,9620.00,9300.00,2.58M,1.48%
1/20/2017,9500,9530.00,9610.00,9430.00,1.87M,-0.94%
1/23/2017,9550,9450.00,9650.00,9430.00,1.82M,0.53%
1/24/2017,9850,9550.00,9850.00,9550.00,3.12M,3.14%
1/25/2017,10200,9850.00,10350.00,9850.00,3.44M,3.55%
2/2/2017,10050,10200.00,10200.00,9850.00,2.30M,-1.47%
2/3/2017,10050,10000.00,10250.00,9960.00,2.64M,0.00%
2/6/2017,9950,9950.00,10100.00,9940.00,2.85M,-1.00%
2/7/2017,9870,9900.00,9960.00,9760.00,1.73M,-0.80%
2/8/2017,10000,9890.00,10000.00,9760.00,3.24M,1.32%
2/9/2017,10200,10100.00,10350.00,10000.00,2.15M,2.00%
2/10/2017,10200,10300.00,10300.00,10100.00,1.47M,0.00%
2/13/2017,10000,10150.00,10200.00,9900.00,1.79M,-1.96%
2/14/2017,10100,10050.00,10300.00,9970.00,2.57M,1.00%
2/15/2017,9950,10100.00,10200.00,9950.00,2.88M,-1.49%
2/16/2017,10450,10050.00,10600.00,9960.00,6.18M,5.03%
2/17/2017,11000,10350.00,11000.00,10350.00,7.61M,5.26%
2/20/2017,11050,11000.00,11200.00,10950.00,5.14M,0.45%
2/21/2017,10850,11050.00,11200.00,10800.00,5.32M,-1.81%
2/22/2017,10950,10700.00,10950.00,10600.00,3.96M,0.92%
2/23/2017,11050,11000.00,11500.00,10950.00,5.92M,0.91%
2/24/2017,10300,11000.00,11050.00,10300.00,10.60M,-6.79%
2/27/2017,10450,10100.00,10750.00,10100.00,3.08M,1.46%
2/28/2017,10300,10550.00,10600.00,10250.00,1.96M,-1.44%
3/1/2017,10200,10300.00,10400.00,9900.00,2.43M,-0.97%
3/2/2017,10200,10300.00,10300.00,10100.00,729.09K,0.00%
3/3/2017,10900,10200.00,10900.00,10150.00,5.04M,6.86%
3/6/2017,10800,11000.00,11300.00,10700.00,4.25M,-0.92%
3/7/2017,10500,10700.00,10900.00,10450.00,2.22M,-2.78%
3/8/2017,10600,10450.00,10750.00,10250.00,2.45M,0.95%
3/9/2017,10450,10600.00,10700.00,10450.00,1.62M,-1.42%
3/10/2017,10450,10450.00,10750.00,10400.00,1.87M,0.00%
3/13/2017,10550,10550.00,10800.00,10550.00,2.55M,0.96%
3/14/2017,10450,10550.00,10700.00,10450.00,985.28K,-0.95%
3/15/2017,10350,10450.00,10550.00,10350.00,1.30M,-0.96%
3/16/2017,10350,10400.00,10450.00,10300.00,1.89M,0.00%
3/17/2017,10300,10350.00,10450.00,10300.00,3.76M,-0.48%
3/20/2017,10550,10400.00,10600.00,10400.00,1.65M,2.43%
3/21/2017,10700,10550.00,10750.00,10500.00,2.22M,1.42%
3/22/2017,10750,10700.00,11100.00,10650.00,6.35M,0.47%
3/23/2017,11400,10750.00,11500.00,10750.00,9.56M,6.05%
3/24/2017,11400,11600.00,11850.00,11250.00,13.41M,0.00%
3/27/2017,11400,11500.00,11650.00,11400.00,5.75M,0.00%
3/28/2017,11150,11350.00,11400.00,11150.00,4.88M,-2.19%
